"","ROI_01","ROI_02","ROI_03","ROI_04","ROI_05","ROI_06","ROI_07","ROI_08","ROI_09","ROI_10","ROI_11","ROI_12","ROI_13","ROI_14","ROI_15","ROI_16","ROI_17","ROI_18","ROI_19","ROI_20","ROI_21","ROI_22","ROI_23","ROI_24","ROI_25","ROI_26","ROI_27","ROI_28","ROI_29","ROI_30","ROI_31","ROI_32","ROI_33","ROI_34","ROI_35","ROI_36","ROI_37","ROI_38","ROI_39","ROI_40","ROI_41","ROI_42","ROI_43","ROI_44","ROI_45","ROI_46","ROI_47","ROI_48","ROI_49","ROI_50","ROI_51","ROI_52","ROI_53","ROI_54","ROI_55","ROI_56","ROI_57","ROI_58","ROI_59","ROI_60","ROI_61","ROI_62","ROI_63","ROI_64","ROI_65","ROI_66","ROI_67","ROI_68","ROI_69","ROI_70","ROI_71","ROI_72","ROI_73","ROI_74","ROI_75","ROI_76","ROI_77","ROI_78","ROI_79","ROI_80","ROI_81","ROI_82","ROI_83","ROI_84","ROI_85","ROI_86","ROI_87","ROI_88","ROI_89","ROI_90","ROI_91","ROI_92","ROI_93","ROI_94","ROI_95","ROI_96"
"Phospho-Tdp-43",0.654266510749302,0.753086025810186,0.785115737345322,0.404571119438438,0.517127070353442,0.563336781985214,0.590445200442566,0.786548056401574,0.540056769789536,0.547351097981323,0.554808755835228,0.801880099152201,0.6115734916559,0.238901988785531,0.701581122999693,0.584845014750062,0.558654878087502,0.567182920762632,0.623808804747277,0.26612820184712,0.6207415693809,0.547071055293491,0.619395367790799,0.470546542367578,0.570098881404552,0.747672005474643,0.605275642186275,0.415642911384492,0.552683563217895,0.56197568523412,0.348824871279878,0.524728657556878,0.622149652073765,0.525607028067776,0.690577224727521,0.33506461163958,0.489061640368843,0.357665745144063,1.16017464728459,0.437679841676968,0.149282180489916,0.446463773866755,0.628146702021183,0.921101659434503,0.833525022396399,0.585264598753776,0.789036206678967,0.796770382721755,0.434504830790141,0.590391039118197,0.894768516646755,0.555550314751423,0.410255850353163,0.435029158389184,0.518191008075826,0.41901828083159,0.482687900971493,0.470859331007709,0.706168550056166,0.553119239529699,0.539250153667869,0.61500268557766,0.721744015408976,0.454176822610805,0.370723386694603,0.575587410201947,0.1955469724669,0.311310693641072,0.394553383598566,0.664479528462102,0.29606132119605,0.492521079112854,0.584123653067558,0.468373836259534,0.85270865387539,0.368081863792746,0.296966745866994,0.245144532374392,0.583717105194168,0.433174089200628,0.562210016580662,0.588959931257625,0.637325237730028,0.180139074730161,0.406676869756861,0.526845831305042,0.428815737035295,0.205089274588664,0.194687349680304,0.452460013682361,0.341832908814323,0.679388492185356,0.500722047085552,0.613932498480193,0.683050281526811,0.694499893474772
"PINK1",0.85872479538095,0.845489219259411,1.03747436720632,0.507865873308469,0.660563775872919,0.530679577224805,0.718603848625152,0.928384591038848,0.602512314661322,0.688602994367728,0.803391899689062,0.84061826811633,1.24587437656314,0.710007779855619,1.21293607312292,0.668591074096519,0.777887100959757,0.803157418542124,0.977094082586198,0.26612820184712,0.871792170626724,0.834650563892715,1.50097745479287,0.173963569793664,0.524826518944828,0.962245317181739,0.717818758053398,0.419799340713179,0.472821790869501,0.689804811432007,0.762736049135377,1.12920682495923,0.549256475780193,0.86748868058634,0.882737843141951,0.569500290328412,0.704628615742528,0.583065228173623,1.39650651988409,1.1432499315485,0.128691534963831,0.665307810297494,0.886824227428547,0.984594570525267,0.679265066022999,0.494915408260565,0.818135646218218,0.772235854337805,0.881579481521759,1.52739129908135,0.681249078883024,0.887469118664409,0.589750324239221,0.725531450758534,0.65032372886309,0.680139566688853,0.0993184981201651,0.714527957704793,1.12788745278551,0.858931877889407,0.967386718572695,0.837702415802605,1.93470389557029,0.625024031651013,0.476830725645028,0.608498413908987,1.21734875849781,0.336157087013287,0.445715016198333,0.702867348818123,0.607745931140094,1.28653263405484,1.37417712712414,0.816163622585397,2.67103996165553,0.654782023249711,0.36524489750737,0.366297042563808,3.60853597358736,0.603555897417504,0.567445965440605,0.631554967023707,0.54222696918117,0.295478412386863,0.404786814567243,0.615548370088241,0.468898623875685,0.314258242537093,1.04436934869327,0.913204506487004,0.550309908429887,1.03989901876515,0.69895779153738,1.19276224552961,0.922662452912748,1.42961273141315
"P-SCNA",0.143120799224161,0.120124151358346,0.158892470680628,0.0344315846303683,0.0792676531175372,0.122464517825165,0.109850269842993,0.137538457941975,0.143280367495183,0.0706259481244029,0.115284936276612,0.154952676146467,0.262398086001013,0.0708891415459873,0.405673742969633,0.139852246414987,0.132548898520331,0.104722410259597,0.144296061395125,0.337982816313884,0.0759338264572849,0.106296189494048,0.281006596747135,0.0550270818462307,0.105258242612396,0.107818256390909,0.115653473653496,0.415642911384492,0.0776897995453748,0.268519909442788,0.105270026071897,0.179147449196087,0.0891982286410638,0.0893117800388629,0.203078835980585,0.0727720898709643,0.139460573153328,0.0562217057612348,0.189270114418566,0.377310208238751,0.317868091352147,0.135474879771369,0.113782400762034,0.13880147645723,0.0803063974994756,0.122903206734296,0.114272518033564,0.137023026560838,0.12062192527033,0.100987377868567,0.0972295132973393,0.110477373104047,0.098553081383377,0.107588564348637,0.0395092072888257,0.075818380830978,0.180759666633898,0.15153226870263,0.134956656238996,0.186586821790543,0.137233793322857,0.137516128480987,0.382368717709206,0.129402717619938,0.0587069292675607,0.113570585909602,0.0688545677342284,0.230194527004152,0.0864086863413608,0.262868880849161,0.281219196928303,0.35087253662833,0.112365103936697,0.0609266778840793,0.40382544248182,0.132164916526932,0.079945937098621,0.0695004355595462,0.139756869931399,0.190802872591288,0.145733911925936,0.14098356905807,0.0859221196840068,0.0645900291266685,0.0381161124984144,0.0781785089883104,0.0286983983214607,0.0641235199793264,0.18261371561858,0.154537399008122,0.0886301079828553,0.222116574378566,0.166070911321775,0.0888538398610006,0.0756178671594812,0.224947495513421
"P-TAU S404",23.4718110682281,6.44512273656552,3.86015237555524,5.11309031777828,23.1914505086316,0.816430118482872,9.22284557391675,2.61323070133425,15.1620019659152,4.15810269583282,21.1619911183159,15.3635578408452,2.32645862015785,0.886207299764945,10.2132449961985,11.1846902921978,1.36413094902442,1.17895220121787,47.5983681191561,0.691933324950012,0.950519882528616,3.30271923962877,1.50189999868356,0.694121142655561,1.43579965845216,47.0884515437039,8.33306346042734,0.752313669930949,8.62941536829848,4.51916645155316,6.5644728075823,0.733156120109064,5.24351307454373,9.96918736174338,3.85849788339169,5.30359861015,36.6448257208096,15.9883252679341,10.9267683214314,1.04514927733641,0.356475551926457,6.73096244630612,12.3438058305727,2.34819897215541,2.38980762246268,37.4015767638166,15.1822238675711,13.2324432879162,3.49779410382028,37.3821895670487,2.24184701569166,18.4112732416319,7.70619957364929,27.9748045150167,9.58364936866811,3.44785825807076,0.305900974314694,9.58255818962757,3.07674746501547,2.89668134544839,61.3041198761173,40.2830578819766,166.057913382078,15.6786908410634,23.0811728267785,51.2879714992482,3.83864215308995,26.1124632862974,6.70687347517309,8.34340761672712,1.93572547193452,1.00583460478953,27.7270731389484,24.925357782998,138.413230756942,8.06578829521303,4.0902069982494,0.85807347091254,22.8560242468535,1.514665398195,7.19953886283021,4.23464933097876,1.36140679009061,0.855608177937912,1.12174774051793,5.93920414473463,2.5838045573736,0.666142682710699,2.84485003103934,6.2079425672386,14.9724639579848,10.0396234122549,7.502846529614,0.498020287684387,2.80315122315053,12.1017301884582
"S100B",308.772901404221,77.1335656451229,250.779051742703,62.4933260845198,99.0317212867448,120.300977978807,144.94285397617,60.1300945986414,294.51463221253,49.1998011115,109.949405319212,249.51642050237,68.9755724469599,27.6188560969629,517.104185442381,134.072299059704,47.2137784088076,178.003344877129,200.251723794103,5.81756249450696,36.5927205094184,363.993842490578,188.290841058461,20.8361995147007,218.877824522395,179.622750435843,296.237067566015,10.0294634539499,326.025327396538,299.57241276482,32.9838535468974,27.2550691339427,97.2468501679344,381.985042842511,42.1011906136443,86.8858063292001,404.594725882025,76.811666567972,280.059407550609,5.91245096716682,1.91621695487055,142.179515107648,256.579224428887,63.9894282702707,42.3279872265102,75.6619033081935,142.871953986537,84.623199199718,108.949155384918,246.083047006589,45.4203173983067,119.592121468417,75.2978111361082,171.797998998227,92.6634580925055,49.2502290121075,3.9568489666413,309.988495900196,61.5978850330445,49.5297880948146,105.955171331319,68.5701255359653,222.730379655531,128.941416470005,52.6540274335212,96.8002591911853,164.400608724597,263.821928122687,168.365242600932,211.596588309449,57.8475699781272,21.091338032322,162.747517911006,105.421346126528,580.548328797545,254.155962860195,158.484998601683,115.995821298487,206.627927331005,119.719829642814,51.7776444909985,66.563956604679,49.695518826741,7.60505651371551,34.1655821947612,215.20589062067,57.2729903493285,71.5364108434155,31.5484058673583,227.184952354992,109.351389102631,163.655766501776,121.462393964767,40.7893973038904,124.938765207576,624.26212441403
"SNCA_filament",36.6184787708348,1.57085428706624,6.00052742113924,0.507865873308469,3.31036817956256,1.06952345550788,2.87899248827077,1.40976919409383,10.1471891025908,0.759228942560931,7.63402437559914,16.9866871229068,0.522730045144458,0.989284949096444,2.65321995307153,0.728462160587044,1.27065917152396,0.980233494168886,39.3492326878839,0.449756661094592,1.27999885118866,1.46250672301894,4.42230210781564,1.33473169778397,1.05005249985708,34.5511359105691,1.1085833857941,0.415642911384492,1.31755217032926,1.99985649094887,0.794241594539317,0.28316854875372,3.69613161707495,3.05250618249173,6.6764896853291,1.81977174473157,28.7537042202392,19.967078989689,3.5656954937067,0.460318454341318,0.157003672604778,5.29887778818091,5.88164396490187,1.86570478511148,1.4938944654966,1.07215945222109,5.0977967541257,12.170700003747,2.79340073656615,36.1596004240646,1.27426344513801,2.23436837034061,1.18697958488449,55.0781679822362,2.17931916779046,1.74298806116753,1.07959207490465,6.06882966966214,1.84281084086894,1.66441770004875,2.54492967359521,2.27130805525437,361.095958557558,1.94042423486825,20.4958936076617,42.1593114424617,3.63414408631762,43.0105685094802,2.79712073838481,5.89710966970755,0.939740816499377,0.868084646140785,7.86184092045546,7.70747861425996,500.326629480584,3.77209985434472,3.24364434517638,1.47330106184482,189.730936701946,1.8508910007519,2.47027707314393,1.56856005025196,0.416263473338177,0.119533495445007,2.31059243977509,1.33440405574448,1.78048658122404,1.14309448426578,1.17265171072702,1.64956724694759,20.2338611666446,3.49370385117608,2.99201383646752,2.65025774242855,1.07420937185217,2.48035676177962
"SYP",7.87164395795859,1.4830712533366,2.3740404441516,1.63550027004786,2.62338185275702,2.34315444063647,2.1466573566327,1.53011534465906,4.75396911531954,1.95104181703123,5.39317342552815,14.2324033038065,0.731408837939823,0.641723488747687,1.19375360185071,1.87983273938559,1.16213095336118,5.93236587125903,18.8048598273535,0.26612820184712,0.90003037387522,1.17357435362743,0.979002627844015,1.24525852924229,2.08985214131994,18.9922994318194,1.72023526183276,0.677497945870723,1.32139489158687,0.791910622476236,1.44585928301648,1.91629981149378,3.64945440776078,3.08305705202688,34.0948620965609,2.15640134714966,8.45337279643202,9.05306172028785,8.84991247241566,0.377310208238751,0.128691534963831,7.1302568284535,6.39194620556027,4.82273455548487,2.43606931999007,2.53638249298927,7.04680528142509,6.91373752069357,27.3111969660197,28.4878118418504,1.42824586869136,3.00710162661008,2.22413918562132,30.428534894967,1.79336972047274,15.8997404814285,0.260214465159082,4.21097081790309,1.6632540657291,2.08850740849371,2.97969900952098,4.1575709498699,136.600602745238,2.58277959919561,10.0723695983561,18.5480734435681,4.73650571638948,7.5723037743871,2.45533112648712,4.25890456712538,1.08816205906973,2.71601333835268,2.19658475569805,2.5831219012097,112.553306122713,2.30568639409378,1.49503223763243,1.44463551269645,33.6218334311978,1.52167869306962,2.03951119175071,3.00864935776701,1.90947312652363,0.533496864016894,3.90957910951887,1.2835021144893,2.01695189648471,2.43616381221492,2.42830965498868,1.39147385905421,6.96508511899355,3.57513897233125,2.56908049902957,1.34450851539751,1.03717839980229,1.36396441028282
"TAU",44.2856644535181,12.5853149360365,16.8332552730464,17.1038896650617,41.0228978047838,2.13904691101575,27.3664484755232,6.95858635744596,38.8693920012155,15.4141131751066,38.4799501307468,41.1902951396332,4.21903064204633,2.75444317954799,37.0829139335544,36.0818795752352,2.92103655977131,4.93674135596816,86.2200555036657,0.678626914845365,2.87790200079439,15.571232160968,3.64976460256856,1.24417531898542,6.93752350101153,81.7240152585349,22.2646674161543,1.14717443577376,23.2130437933664,14.3751332964102,12.6550418424717,0.743558230036935,7.75576999433597,25.1665950925156,16.8047736749094,13.3165099508794,56.2232994353498,23.6865976731816,25.078801695857,2.36573500692215,1.07586123239982,13.4926398512357,22.4160703453879,6.93111470005372,5.58512261907809,40.8683435939782,30.7886783257263,17.6783775900554,6.90856637832644,47.2843870759095,5.30693246640987,25.806078648641,10.9164727128893,41.3491033978122,13.5825688872659,5.90840816927889,0.443953686703176,25.2947420471681,7.50074889543188,6.4834176841044,50.8283917552594,34.5390856103886,167.705539952218,27.1439497337316,31.8598156387251,59.7817727732429,4.52925346789833,40.5314099898943,18.4333546484492,23.2994582893786,2.92233615499923,1.3411128064483,31.819873686246,30.9601452244613,181.161885550179,20.1456359454483,8.97866337502282,3.81576321339167,67.3791200559852,5.88910487694336,17.7588116287143,12.2060917250775,3.99245888390684,2.23213074657769,2.22616997554121,16.8240580879417,7.20922740135258,3.06838992272898,3.21309587207138,4.34074842696858,21.2945015927433,19.8079489293312,15.4220109354645,0.840637769175214,6.62387621484382,28.753222828169
"TDP-43",6.05196522452101,9.55449019266095,4.44898917856423,4.19204542867358,5.09955234965582,0.669472697324706,6.18823186730309,4.77946141587572,4.91561876096349,9.19020149617055,5.32112034144347,7.36799975186149,1.73761252175329,5.45995238460264,5.55137164548911,7.70844829260376,5.05461255947272,0.691136173639872,7.58944214364381,0.26612820184712,5.93241750280683,5.61224553749022,4.4837434717084,0.430467762322892,2.0584277955291,7.71250906032192,1.88819458701021,1.40902947025999,6.82149855004018,6.49251218160442,2.95642755962321,1.10955839509547,6.25570516100382,7.37218326158214,0.415984067208075,5.85948347629456,0.342478810179618,6.33186280660738,0.987529610582898,0.377310208238751,0.669195981811922,1.46609050073539,3.34772016707425,5.75591155314148,4.17300059028475,9.26035953131202,6.58546472940244,10.8550937788534,0.454447333440819,0.981931084508281,5.87231994381843,9.35395371068946,8.94541108437607,5.38640764689634,9.39764045583245,0.279484636906885,0.192677886419939,3.82923227742859,7.31342839526007,7.96425292569803,6.72885815439674,8.38771985784669,1.94898156114936,7.402534180095,2.01147334327005,4.37645318408081,0.959144128905963,0.570005495298535,5.59530957096169,4.39823091949864,1.82870594478201,3.40346360570571,6.01896577176502,5.39548042939087,0.971707377649787,3.27686711337673,3.0205735732882,0.103709793920278,0.868893603169471,2.39132724512436,8.35002955853405,13.6761775434163,9.10190532519006,1.80537519696851,1.88060488946933,2.23538989429114,1.41594576882947,3.33495298524051,3.16631053928894,3.39345010237893,2.71741188925297,13.1032766370455,7.25145896915966,2.35992873454283,7.50670703148182,7.24152906406764
"TH",4.06871986402585,4.49541535626322,3.86015237555524,1.84208977768256,2.76681855891584,2.359483042753,3.15819525835084,4.68060564819145,2.61211131450875,2.86035089872872,3.37208438546218,3.54841628503955,1.00207143046198,2.1421172873561,5.42419896565438,3.43299156854314,4.55627047624824,2.9688803302344,4.11900814774476,0.322015124237474,4.1596969216058,5.22287937331281,5.92530915740663,1.47013298137907,2.41048699042327,3.81118930298595,3.20988932626811,1.42981161580167,7.67274484779843,6.13999777186137,1.86580745083475,3.44579523807328,3.90426081528284,2.84933388570865,4.83567830396784,1.60161197357363,2.66447022073895,3.3355363967646,4.32661250651939,1.22625817715099,0.314007345379876,2.09629550811888,3.27817407966829,5.18486488078856,3.90813608322511,3.1271513940743,3.64960919881192,3.80248156985182,1.54741734278678,4.06140424072379,4.69785595505475,2.73127320745794,2.48131809546585,2.80994465939704,2.88917880871205,1.1755326935914,0.169834631914762,3.20813306370669,4.28607143211098,4.38621343109908,3.79007101588925,3.83288009196695,5.17284636338426,3.24815206969795,2.1641113593149,4.22121111104678,1.11406690684939,1.77395941054709,2.88662689421215,3.07472800008548,1.95916040527075,5.88816097503195,2.83230016881782,2.73222302227962,5.19211842475035,2.8238037229748,1.67091329892349,0.697979082390055,2.95754530245784,2.75601857474737,3.62142226147097,3.31375665613308,2.0262604738443,0.76417553938019,2.46148184385943,2.81056035333615,2.27760924850895,1.74617353990181,1.27829600912535,1.46985777684472,2.96468167558761,2.56268999265757,2.85628280326232,3.64885789329645,4.21873014349847,4.76617937709193
"TMEM119",15.9886378556039,18.5684217037853,9.67374748211601,2.29830827421406,13.2037262180596,3.4698280046069,6.54982233935196,4.70639410621929,12.9944271749415,3.26645010101164,13.6648676039823,9.63805645770202,2.22521841359195,9.03510948405,10.6420087498198,4.11742276852903,4.73746995379298,6.05524016608934,20.2130731421516,1.30402818927214,15.2784646183197,19.9618445857745,16.5284648359552,1.86637129947679,8.16040990101483,33.9786987738008,10.3040972439679,0.415642911384492,6.42887268145322,5.55807339439612,2.06182099370646,2.42677372594899,4.68306685517207,11.4384501722583,4.5572637702763,3.02872743005668,12.3959828902364,6.56153445608675,4.33991256964246,0.475410862450836,0.323015752818828,9.09985316038951,9.89670304872487,3.89215440400687,4.03323813889299,3.72098697774139,3.09230588820599,6.48146690536561,4.31350289501675,16.437450190533,5.24953707028152,8.54557081803965,5.39279566236319,9.73821363840143,5.16993759317334,4.75290822211709,0.252268985350141,12.6354972265225,8.59113921022245,9.82047555424428,10.8570244013033,14.9590808533156,9.57742597741952,4.08738589385571,5.60694661185441,7.16646971407472,1.13334618547224,5.26231996243766,15.8665146507723,9.14097791346881,3.0004525987392,18.9835037484432,11.2240496726629,15.5936754849454,7.31430084374207,4.22902019860464,4.41897926299499,1.36337138463597,8.37408667899042,3.96787465641654,3.260578114638,4.29618501669479,2.74366846469154,0.944734029754475,1.80783776565346,12.0818012795305,2.09522025570032,1.40064845681417,3.76093701872241,4.71546179002972,10.0761753355585,4.64614803482975,3.27260067701318,1.51855965818382,10.8790149608957,6.46914133050548
"UBB",8.95527286513886,18.9980965539367,8.72973926891001,12.5675283894522,12.2260918308354,6.17221169497114,10.7470180664196,13.951557329566,7.35873271920424,12.9775179641611,12.9119128648722,5.06695250930325,2.58885670634069,9.36201820295097,12.3783776252675,15.9238265435187,11.2750984250637,27.2368708706442,8.42830514485192,0.513627429646067,8.73338785700732,12.2147206083973,16.309268615373,2.71474158503478,5.72841853959427,11.1578122065113,18.9940224308357,1.0972972865839,9.77939147766482,11.9957266682441,9.60013587230031,2.77659283111973,10.4806320084781,6.16131239475195,5.75717581732685,7.38597587431767,13.5082080922436,14.1237810980502,10.6638363257348,0.618788741991621,0.420821319323212,6.00861258334917,7.11593080850262,28.9993808701984,23.5838550356026,11.1274188671515,9.05450312801071,18.1423116358514,17.2528029378141,20.7075902059998,19.8819363348752,10.8649873008226,9.1993330391282,2.80191173097286,12.3137029400623,8.60142140877994,0.73992281122038,5.14455821925736,15.4275115186113,13.634278565959,14.4890828556074,13.1316443004015,3.39279043877653,12.6696837618909,4.93573072065512,9.89879332890854,4.27311447577258,5.10191457105446,6.55862223094802,7.28745026539273,7.52651934084925,13.5826657491481,14.0939506149648,12.6516785246087,2.79458297314607,7.18678874907715,6.55971538786246,1.49371850500988,6.23379062939727,3.43754580651284,27.0292773797235,15.2622212679238,2.06546765539928,3.9542519123439,5.78829394437283,14.6299052119792,7.43976329532964,5.28621579904705,6.7340694117955,8.57316135684107,7.15192943473475,15.8219743569702,11.4969888179865,3.64739527892887,11.7217029609829,14.3358130227082
"14-3-3",3.08266438193442,1.38662740198153,1.85839747732413,1.97200165032299,2.03999175931701,1.20562269527084,1.85617686767523,1.05628714403869,2.68528844710569,0.887367314697488,1.77803382541527,2.79026660156371,2.73854889027164,1.03235993582886,2.51864794373979,2.16343627208128,1.62679576636223,1.51025294215445,1.40143434460378,1.07487901596652,1.15020571745641,3.01967713673004,2.8777889539793,0.388046661202959,0.976858947617604,2.27821755334806,1.67044830773705,1.44857307032742,1.99876044495864,2.07157826617698,1.11111065085463,0.332440501985936,0.790398541452161,2.9326936621913,1.25936439439158,1.01723333010888,0.75659759781479,1.27740192750319,1.20349720276147,0.53559269047096,0.662124912715617,0.98240953503563,1.38886668242304,1.33431639862962,1.35149036849224,1.91573371166318,1.26128734882175,2.2326718952646,1.04595521790962,3.29167892520916,1.35905105981603,1.05085422783232,0.828529400844816,3.21900328795321,1.77137202026104,0.885011827913199,0.186400811157199,1.66688271962069,1.5456059222479,1.37416422324438,1.85182760479136,1.04124742711954,5.95156061380402,1.80201341727169,0.548495900338781,1.74682066725312,0.499207103283931,1.02629764229951,1.79627013222355,1.57707744932903,1.00957936011245,0.733537357101124,1.98883214290184,1.5133189087189,5.31473641883307,0.674545763261693,0.883693910115712,0.196970850146617,1.16414221914811,0.57477155141821,1.42391136843958,1.14274737672314,0.696655575419201,1.36515964165226,0.468871642045059,0.838661032932976,0.659041385550927,0.600557501516197,0.585748228072921,0.300198088245336,1.25159934943595,0.899981486884235,1.22331943946138,2.9704948907269,1.26831413290109,2.85355905089911
"ADAM10",0.361858077509582,0.142353383477834,0.19203440597064,0.31649409196746,0.282039129220716,0.110373908733992,0.219155050665511,0.120829894715324,0.266170373005839,0.223437813096177,0.221979501179352,0.21421871869091,0.230794152595983,0.285943070215171,0.311438105662624,0.315675722544607,0.115209014118088,0.0978389731584112,0.470752751251047,0.0666873613963263,0.163789168807127,0.266888829572454,0.336614307934904,0.0622686108515235,0.136872250949406,0.462925387749749,0.28475203278379,0.465720778219233,0.265071436836583,0.43944616410617,0.27069596346724,0.235108098620348,0.201826987704132,0.375346154816812,0.483016648192713,0.346778256074879,0.332161265866487,0.426666971578035,0.29060944578343,0.230365148749853,0.0716159181491816,0.420790394643893,0.232968420142963,0.1619206166034,0.224349982598903,0.40467262299979,0.223501927371636,0.441081449170175,0.166260708421591,0.844758286892618,0.261657497432836,0.284612110054538,0.214988585475792,0.302014894031393,0.342718084245698,0.131028633868289,1.74471159223184,0.174546259239804,0.289004285232607,0.211295803246242,0.636499243883826,0.357093412408792,1.12967047129729,0.427790180360637,0.167938569383198,0.38503088979155,0.551972559974487,0.174885913297823,0.215818038187906,0.156499612472865,1.11569827063416,0.608134830834233,0.350094588849593,0.248987255770812,0.522832463800535,0.153766169648702,0.145936632336908,0.109693933265858,0.480367090872467,0.137152899450742,0.297222032952974,0.346676923273517,0.859273590228519,1.03325796473418,0.265562338847699,0.482069342872106,0.239314906080967,0.297936150581681,1.45083987365044,0.19558698980037,0.307169538897652,0.260520956720093,0.260731861601468,0.489275932790039,0.296968233994826,0.423032302456397
"ALDH1l1",7.64024396420707,4.10452255666209,2.29821821370225,0.430107355750651,1.10077407698427,0.602811347782488,2.91210574793532,0.763956753602314,3.60172314876888,0.351116563412766,0.771433711799683,5.21175161153058,12.3616719199093,2.13471555563923,12.9400539023915,0.684280007143193,0.742872433277278,0.210359527263887,5.42967427935536,0.487356625971603,1.75530917441839,12.7065546288656,4.78107863750619,0.341345203082378,1.09015947878047,10.8843268369297,4.31743770023624,4.94775985762607,13.1882970079086,9.95830269712344,0.301568989306275,0.318008455896161,0.359286167143678,4.1328149568192,0.478473281543626,0.675717068327566,0.875599115565954,1.10370298849578,1.94655863919431,1.93160046792912,0.604339891939776,3.89955535217755,3.87848271758974,0.539253911965703,0.654600862928014,1.37466084837409,0.779743948127302,1.03865333384185,0.353535231314536,0.593865505193915,1.45553289604341,0.585389082623248,0.384447089131319,1.35703606857311,0.828410584056471,0.126130367166643,0.335521459965579,2.70179254754471,1.48810030994574,1.19162579780035,1.41076298237743,1.15972851322872,2.6429103723438,5.53175029978976,8.23046372749663,15.7012765565522,0.575831723005237,1.06545279299211,2.86845055678916,2.79952157291053,0.825176007759795,0.818150351416736,2.60315997200327,2.15350331654451,3.40941240204007,0.829786349879273,0.977751335254319,0.28036215092432,3.23499810013819,1.25019663840864,0.65853312932663,0.53422016034743,0.548998417987561,0.466098194780833,0.139234227926414,4.37793919233892,0.147499738644309,0.334565898996924,0.114356211444228,0.351162469731002,2.60822756879836,0.955690370618694,0.498769780989402,0.466134503320513,7.4791125036968,18.3132007311142
"BACE1",0.664169888971543,0.537779448701796,0.427431419784549,0.665449116692334,0.70099045699667,0.382063530255676,0.45159222557203,0.319614560294831,0.670479800371055,0.549018626434386,0.764840261349357,0.683330596405846,0.565491175816908,0.760324304970284,0.884273250198649,0.552756770461692,0.50303356582078,0.946732572580703,0.671169646349609,0.310736159754773,0.531394414587875,1.5355148649083,1.02972372862395,0.588721411713404,0.390561256393123,1.01076357212137,1.09383097381828,0.465022894962638,1.40426956002582,0.98360279000573,0.359654836821638,0.189630372126305,0.552891148466641,1.09865555971622,1.18496676814746,0.502071257557716,0.467169682821254,0.670105385716947,0.681814469007735,0.148217489416612,0.230554027850663,1.90826637589115,1.06994597371615,0.75370363717647,0.752540449215602,1.18914816206991,0.794272487146704,0.987239993886314,0.564413299403557,2.53799815489253,0.5804434191789,0.588912193870734,0.672126352970361,1.01846399169966,0.850214961266411,0.470933354413614,0.417537816956912,0.549557230178715,0.692482986705985,0.843764687496832,1.24779167752277,1.43893463793477,3.8942486483699,0.548368170562002,0.216186971319533,0.625643931581398,0.459288888219955,0.248408220808502,0.820916179930836,0.571167825790593,0.66280827608204,0.457786640955456,0.677350637346343,0.869228011098962,2.69761777904121,0.266442666380241,0.350500986972379,0.0805019964372422,0.939957058606131,0.301960607020304,0.850800319710285,1.27206443536931,1.68147027334217,0.133644269156069,0.212267667055916,1.46035411844886,0.0632486604433097,0.334778862459792,0.533371337349426,0.292821664662707,0.362525180158355,0.897896127450559,0.477566681677037,0.31101063707058,0.541538991333291,1.02283712848908
"BDNF",14.3231671938075,12.7590810376558,15.8707144549426,14.3315017024409,15.3998841002262,4.68664597129317,17.2036714750037,20.3617861300928,9.42377890271285,13.5914029706081,12.1033773542258,17.281213846862,8.85500938639649,10.4237023536373,44.0308646828522,14.1852038665697,12.8204538552846,5.27054419234908,21.1330712607318,17.8875711597816,17.6774806510484,50.9953799823575,77.6751534002502,22.3564125734062,6.18926941988263,23.7720609948022,6.38287788956985,21.2354251978334,56.2850464561878,45.6814589672163,12.7446715084325,24.1510221330734,18.7432271177959,16.7833058479284,5.51649878096816,7.55596708129671,5.52252508509572,20.4244251928804,18.1224871624472,18.8398245934593,17.1020219106643,10.2588211568466,16.8519062587224,12.4915761345723,9.85932760993477,12.5487524399916,12.7728244750909,17.5825832957082,4.36184635577831,11.1337013228956,8.8812966075364,9.91210029890208,7.72817375529815,15.6502971173616,8.56756274346578,3.96567169814111,8.01150686463979,8.21460797174454,11.7706674540939,9.60812374843133,12.3023966255046,8.73822761607116,12.0801574929921,12.2042405424843,5.61341455668014,11.4915487996088,14.1806017816499,4.30433565044694,11.8970030038384,8.38889965827874,7.81336720150168,7.52819680993163,10.0258301758244,10.7389375372609,12.561839908212,4.33117744609263,5.93152271861491,1.6826710617053,21.7854371125968,7.70647318021179,18.323531300262,22.9405112019321,27.7868654306916,13.4665929885201,15.3818140234488,5.58513341966824,9.45245597650412,14.5058062604444,8.14635240665899,6.25788956029771,28.9986943543782,9.45799809423087,9.02009660786926,14.8016141695393,11.1042798964055,47.5301735892854
